order_date,product_category,region,quantity,revenue
2023-03-22,Home & Garden,West,2,142.7
2023-03-22,Home & Garden,West,4,121.91
2023-03-22,Sports,East,1,52.94
2023-03-22,Sports,East,1,40.41
2023-03-22,Sports,South,4,93.34
2023-03-22,Sports,North,2,124.48
2023-03-22,Sports,West,3,62.52
2023-03-22,Sports,West,2,103.33
2023-03-22,Sports,South,2,37.01
2023-03-22,Sports,West,1,92.99
2023-03-22,Sports,North,1,81.63
2023-03-22,Sports,East,3,114.87
2023-03-22,Sports,West,2,66.34
2023-03-22,Beauty,North,3,25.2
2023-03-22,Beauty,East,1,28.25
2023-03-22,Beauty,East,2,25.37
2023-03-22,Beauty,West,4,74.3
2023-03-22,Beauty,West,2,52.85
2023-03-22,Beauty,North,2,43.27
2023-03-22,Beauty,South,3,63.45
2023-03-22,Beauty,East,3,48.22
2023-03-22,Beauty,North,1,19.02
2023-03-22,Beauty,North,3,72.05
2023-03-22,Beauty,South,3,35.35
2023-03-22,Beauty,South,4,43.16
2023-03-22,Beauty,East,1,36.97
2023-03-22,Beauty,West,3,52.36
2023-03-22,Beauty,West,4,37.81
2023-03-22,Beauty,East,3,36.02
2023-03-22,Beauty,North,4,52.08
2023-03-22,Beauty,South,2,14.88
2023-03-22,Beauty,East,4,80.81
2023-03-22,Beauty,North,3,52.02
2023-03-23,Electronics,North,3,83.24
2023-03-23,Electronics,East,4,231.81
2023-03-23,Electronics,North,1,88.28
2023-03-23,Electronics,South,2,344.9
2023-03-23,Electronics,North,4,278.08
2023-03-23,Electronics,South,1,182.68
2023-03-23,Electronics,South,4,82.19
2023-03-23,Electronics,South,2,170.87
2023-03-23,Electronics,North,1,60.53
2023-03-23,Electronics,East,3,206.58
2023-03-23,Electronics,South,1,138.55
2023-03-23,Electronics,West,3,95.3
2023-03-23,Electronics,South,4,186.06
2023-03-23,Electronics,North,4,267.93
2023-03-23,Electronics,West,3,110.97
2023-03-23,Electronics,South,4,215.66
2023-03-23,Electronics,West,1,154.59
2023-03-23,Electronics,West,1,165.11
2023-03-23,Clothing,East,1,74.87
2023-03-23,Clothing,North,2,129.37
2023-03-23,Clothing,West,1,16.76
2023-03-23,Clothing,East,4,31.76
2023-03-23,Clothing,North,1,46.75
2023-03-23,Clothing,North,3,34.6
2023-03-23,Clothing,West,1,94.57
2023-03-23,Clothing,East,3,81.67
2023-03-23,Clothing,North,3,53.02
2023-03-23,Clothing,West,4,39.66
2023-03-23,Clothing,North,3,167.36
2023-03-23,Clothing,East,3,72.91
2023-03-23,Clothing,East,1,46.59
2023-03-23,Clothing,South,1,22.35
2023-03-23,Clothing,West,3,65.89
2023-03-23,Clothing,North,4,86.02
2023-03-23,Clothing,North,1,72.03
2023-03-23,Clothing,West,2,15.81
2023-03-23,Clothing,South,3,147.84
2023-03-23,Clothing,West,4,67.66
2023-03-23,Clothing,West,3,61.85
2023-03-23,Clothing,East,3,64.95
2023-03-23,Clothing,East,3,45.77
2023-03-23,Clothing,West,4,90.15
2023-03-23,Clothing,West,1,67.69
2023-03-23,Clothing,West,4,44.94
2023-03-23,Home & Garden,South,2,108.99
2023-03-23,Home & Garden,South,3,99.09
2023-03-23,Home & Garden,West,3,152.75
2023-03-23,Home & Garden,North,3,49.67
2023-03-23,Home & Garden,North,2,47.45
2023-03-23,Home & Garden,West,1,131.01
2023-03-23,Home & Garden,West,4,72.71
2023-03-23,Home & Garden,South,3,123.31
2023-03-23,Home & Garden,North,2,38.63
2023-03-23,Home & Garden,East,3,35.24
2023-03-23,Home & Garden,West,2,94.43
2023-03-23,Home & Garden,North,4,36.45
2023-03-23,Home & Garden,West,4,130.93
2023-03-23,Sports,West,3,79.84
2023-03-23,Sports,North,4,85.9
2023-03-23,Sports,South,4,130.03
2023-03-23,Sports,North,1,53.84
2023-03-23,Sports,East,1,75.79
2023-03-23,Sports,South,3,40.83
2023-03-23,Sports,East,2,111.91
2023-03-23,Sports,North,2,117.37
2023-03-23,Sports,West,2,106.72
2023-03-23,Sports,South,4,57.0
2023-03-23,Sports,East,3,51.55
2023-03-23,Beauty,East,4,15.92
2023-03-23,Beauty,East,2,22.87
2023-03-23,Beauty,East,3,32.45
2023-03-23,Beauty,West,1,72.22
2023-03-23,Beauty,West,3,53.13
2023-03-23,Beauty,East,1,45.4
2023-03-23,Beauty,South,1,46.56
2023-03-23,Beauty,West,4,19.16
2023-03-23,Beauty,South,4,56.74
2023-03-23,Beauty,South,4,68.42
2023-03-23,Beauty,North,1,38.81
2023-03-23,Beauty,North,4,88.74
2023-03-23,Beauty,North,4,55.17
2023-03-23,Beauty,South,2,26.39
2023-03-23,Beauty,South,4,30.82
2023-03-23,Beauty,South,3,27.72
2023-03-23,Beauty,East,1,53.98
2023-03-24,Electronics,South,4,139.95
2023-03-24,Electronics,South,4,72.97
2023-03-24,Electronics,East,3,107.04
2023-03-24,Electronics,South,1,28.59
2023-03-24,Electronics,South,2,62.82
2023-03-24,Electronics,South,1,177.4
2023-03-24,Electronics,East,1,229.77
2023-03-24,Electronics,North,3,68.81
2023-03-24,Electronics,East,3,253.75
2023-03-24,Electronics,East,3,226.45
2023-03-24,Electronics,South,3,182.21
2023-03-24,Electronics,North,1,77.08
2023-03-24,Electronics,West,1,100.07
2023-03-24,Electronics,East,2,65.13
2023-03-24,Electronics,West,2,166.23
2023-03-24,Electronics,North,1,153.22
2023-03-24,Electronics,West,3,214.57
2023-03-24,Electronics,South,1,132.03
2023-03-24,Electronics,North,4,117.23
2023-03-24,Clothing,South,1,38.68
2023-03-24,Clothing,West,4,119.7
2023-03-24,Clothing,East,3,29.71
2023-03-24,Clothing,North,4,49.24
2023-03-24,Clothing,West,2,66.64
2023-03-24,Clothing,South,4,62.71
2023-03-24,Clothing,East,1,27.24
2023-03-24,Clothing,South,4,45.11
2023-03-24,Clothing,East,1,91.96
2023-03-24,Clothing,North,4,53.4
2023-03-24,Clothing,East,2,77.47
2023-03-24,Clothing,South,1,101.88
2023-03-24,Clothing,West,2,85.99
2023-03-24,Clothing,East,4,68.12
2023-03-24,Clothing,East,2,70.18
2023-03-24,Clothing,East,2,22.12
2023-03-24,Clothing,South,1,99.43
2023-03-24,Clothing,North,2,67.63
2023-03-24,Clothing,West,4,31.45
2023-03-24,Clothing,South,4,49.5
2023-03-24,Clothing,East,2,34.72
2023-03-24,Clothing,South,4,76.28
2023-03-24,Clothing,West,3,91.63
2023-03-24,Clothing,West,4,63.25
2023-03-24,Clothing,East,2,60.69
2023-03-24,Clothing,South,2,98.67
2023-03-24,Home & Garden,North,4,168.78
2023-03-24,Home & Garden,North,1,57.89
2023-03-24,Home & Garden,East,4,79.47
2023-03-24,Home & Garden,East,1,31.24
2023-03-24,Home & Garden,West,3,121.11
2023-03-24,Home & Garden,North,2,61.56
2023-03-24,Home & Garden,North,4,74.84
2023-03-24,Home & Garden,North,1,171.51
2023-03-24,Home & Garden,North,2,178.19
2023-03-24,Home & Garden,West,3,76.27
2023-03-24,Home & Garden,East,4,80.62
2023-03-24,Home & Garden,West,3,64.89
2023-03-24,Home & Garden,West,1,44.75
2023-03-24,Home & Garden,East,1,38.78
2023-03-24,Home & Garden,West,1,82.27
2023-03-24,Home & Garden,East,1,68.57
2023-03-24,Home & Garden,North,1,64.98
2023-03-24,Sports,East,2,30.72
2023-03-24,Sports,West,3,57.37
2023-03-24,Sports,North,1,44.65
2023-03-24,Sports,West,1,177.81
2023-03-24,Sports,East,2,94.28
2023-03-24,Sports,South,4,46.33
2023-03-24,Sports,East,2,33.89
2023-03-24,Sports,North,3,64.47
2023-03-24,Sports,South,2,103.73
2023-03-24,Sports,West,4,71.04
2023-03-24,Sports,South,2,171.9
2023-03-24,Sports,South,4,149.74
2023-03-24,Sports,West,3,50.54
2023-03-24,Sports,West,3,49.81
2023-03-24,Sports,North,3,77.55
2023-03-24,Beauty,East,3,35.02
2023-03-24,Beauty,South,4,82.77
2023-03-24,Beauty,East,2,40.9
2023-03-24,Beauty,East,1,43.51
2023-03-24,Beauty,North,3,53.17
2023-03-24,Beauty,West,2,16.09
2023-03-24,Beauty,North,2,89.2
2023-03-24,Beauty,North,3,36.62
2023-03-24,Beauty,South,3,34.41
2023-03-24,Beauty,North,3,27.7
2023-03-24,Beauty,West,3,16.99
2023-03-24,Beauty,North,4,50.55
2023-03-24,Beauty,West,4,76.75
2023-03-24,Beauty,South,2,44.13
2023-03-24,Beauty,South,4,107.4
2023-03-24,Beauty,North,3,56.0
2023-03-24,Beauty,South,1,60.61
2023-03-24,Beauty,East,4,83.37
2023-03-24,Beauty,East,1,41.99
2023-03-25,Electronics,North,3,289.98
2023-03-25,Electronics,West,3,165.17
2023-03-25,Electronics,North,1,49.03
2023-03-25,Electronics,West,4,88.28
2023-03-25,Electronics,West,3,128.25
2023-03-25,Electronics,South,3,123.82
2023-03-25,Electronics,East,4,70.15
2023-03-25,Electronics,West,2,143.6
2023-03-25,Electronics,South,4,84.89
2023-03-25,Electronics,West,2,246.44
2023-03-25,Electronics,South,3,163.47
2023-03-25,Electronics,West,4,118.07
2023-03-25,Clothing,East,4,61.33
2023-03-25,Clothing,West,3,24.66
2023-03-25,Clothing,West,1,76.2
2023-03-25,Clothing,West,4,43.76
2023-03-25,Clothing,North,1,44.61
2023-03-25,Clothing,North,2,66.09
2023-03-25,Clothing,West,3,96.15
2023-03-25,Clothing,East,2,63.93
2023-03-25,Clothing,East,2,27.96
2023-03-25,Clothing,South,3,27.87
2023-03-25,Clothing,South,1,46.89
2023-03-25,Clothing,West,3,113.99
2023-03-25,Clothing,East,1,75.88
2023-03-25,Clothing,West,4,95.09
2023-03-25,Clothing,East,2,28.05
2023-03-25,Clothing,East,1,107.25
2023-03-25,Clothing,North,4,104.67
2023-03-25,Clothing,North,1,113.88
2023-03-25,Clothing,East,1,60.48
2023-03-25,Home & Garden,South,2,80.8
2023-03-25,Home & Garden,West,4,20.82
2023-03-25,Home & Garden,North,2,53.31
2023-03-25,Home & Garden,East,1,86.21
2023-03-25,Home & Garden,West,2,71.88
2023-03-25,Home & Garden,West,3,42.3
2023-03-25,Home & Garden,West,2,103.33
2023-03-25,Home & Garden,East,2,117.18
2023-03-25,Home & Garden,East,3,17.87
2023-03-25,Home & Garden,East,2,87.82
2023-03-25,Home & Garden,West,3,87.53
2023-03-25,Home & Garden,West,1,58.66
2023-03-25,Sports,West,1,106.51
2023-03-25,Sports,East,3,93.16
2023-03-25,Sports,North,2,82.95
2023-03-25,Sports,South,3,68.93
2023-03-25,Sports,North,4,74.47
2023-03-25,Sports,West,2,87.66
2023-03-25,Sports,South,3,43.71
2023-03-25,Sports,East,3,161.08
2023-03-25,Sports,South,4,34.09
2023-03-25,Beauty,East,4,20.22
2023-03-25,Beauty,North,4,39.87
2023-03-25,Beauty,North,2,45.27
2023-03-25,Beauty,North,1,15.08
2023-03-25,Beauty,North,3,48.4
2023-03-25,Beauty,South,4,38.49
2023-03-25,Beauty,West,2,35.39
2023-03-25,Beauty,East,4,35.52
2023-03-25,Beauty,West,3,41.83
2023-03-25,Beauty,East,4,33.6
2023-03-25,Beauty,West,1,69.77
2023-03-25,Beauty,East,4,21.16
2023-03-25,Beauty,North,2,31.75
2023-03-25,Beauty,North,4,59.18
2023-03-25,Beauty,South,1,31.74
2023-03-25,Beauty,East,3,27.69
2023-03-25,Beauty,East,3,31.9
2023-03-26,Electronics,North,4,56.36
2023-03-26,Electronics,South,1,125.77
2023-03-26,Electronics,West,4,120.61
2023-03-26,Electronics,East,4,261.59
2023-03-26,Electronics,West,2,98.42
2023-03-26,Electronics,East,2,204.71
2023-03-26,Electronics,North,3,144.99
2023-03-26,Electronics,West,2,218.81
2023-03-26,Electronics,West,2,233.24
2023-03-26,Electronics,North,2,181.06
2023-03-26,Electronics,East,3,52.19
2023-03-26,Electronics,West,1,152.5
2023-03-26,Electronics,East,3,202.43
2023-03-26,Electronics,West,2,109.83
2023-03-26,Clothing,South,2,25.2
2023-03-26,Clothing,North,4,84.43
2023-03-26,Clothing,West,1,84.37
2023-03-26,Clothing,South,3,55.56
2023-03-26,Clothing,West,3,29.14
2023-03-26,Clothing,North,2,44.92
2023-03-26,Clothing,West,3,33.47
2023-03-26,Clothing,West,2,31.23
2023-03-26,Clothing,South,2,36.74
2023-03-26,Clothing,South,1,59.55
2023-03-26,Clothing,East,4,53.61
2023-03-26,Clothing,North,1,31.07
2023-03-26,Clothing,West,4,104.18
2023-03-26,Clothing,North,4,35.54
2023-03-26,Home & Garden,West,2,70.51
2023-03-26,Home & Garden,East,3,82.83
2023-03-26,Home & Garden,East,4,25.48
2023-03-26,Home & Garden,North,1,118.39
2023-03-26,Home & Garden,North,1,74.14
2023-03-26,Home & Garden,South,1,63.22
2023-03-26,Home & Garden,North,2,46.01
2023-03-26,Home & Garden,North,3,109.87
2023-03-26,Home & Garden,North,3,73.08
2023-03-26,Home & Garden,North,4,160.18
2023-03-26,Sports,East,4,46.12
2023-03-26,Sports,South,3,90.44
2023-03-26,Sports,East,2,88.61
2023-03-26,Sports,East,4,95.87
2023-03-26,Sports,South,4,61.42
2023-03-26,Sports,North,4,58.89
2023-03-26,Beauty,East,2,21.94
2023-03-26,Beauty,West,2,77.45
2023-03-26,Beauty,East,1,29.68
2023-03-26,Beauty,South,4,91.41
2023-03-26,Beauty,South,3,34.32
2023-03-26,Beauty,South,2,66.02
2023-03-26,Beauty,South,2,54.26
2023-03-26,Beauty,North,2,40.14
2023-03-26,Beauty,West,2,30.7
2023-03-26,Beauty,West,2,69.44
2023-03-26,Beauty,North,3,70.4
2023-03-26,Beauty,South,2,32.6
2023-03-26,Beauty,South,1,33.65
2023-03-26,Beauty,East,2,40.55
2023-03-27,Electronics,East,3,114.76
2023-03-27,Electronics,South,2,112.94
2023-03-27,Electronics,East,3,101.91
2023-03-27,Electronics,South,1,88.08
2023-03-27,Electronics,West,4,81.39
2023-03-27,Electronics,North,1,134.81
2023-03-27,Electronics,South,1,373.0
2023-03-27,Electronics,West,1,47.23
2023-03-27,Electronics,East,2,184.57
2023-03-27,Electronics,West,4,85.84
2023-03-27,Electronics,East,4,200.52
2023-03-27,Electronics,North,1,144.42
2023-03-27,Electronics,West,1,200.14
2023-03-27,Electronics,South,3,137.13
2023-03-27,Electronics,West,4,90.11
2023-03-27,Electronics,East,2,209.38
2023-03-27,Electronics,East,4,192.89
2023-03-27,Electronics,North,2,172.94
2023-03-27,Electronics,East,4,306.44
2023-03-27,Electronics,North,3,208.61
2023-03-27,Clothing,North,1,89.65
2023-03-27,Clothing,East,2,45.39
2023-03-27,Clothing,West,2,49.91
2023-03-27,Clothing,South,2,10.72
2023-03-27,Clothing,East,1,71.81
2023-03-27,Clothing,South,4,39.8
2023-03-27,Clothing,North,1,50.28
2023-03-27,Clothing,East,4,103.08
2023-03-27,Clothing,North,4,139.77
2023-03-27,Clothing,East,2,33.12
2023-03-27,Clothing,South,4,42.96
2023-03-27,Clothing,North,2,68.57
2023-03-27,Clothing,North,4,52.29
2023-03-27,Clothing,North,3,41.51
2023-03-27,Clothing,East,4,75.24
2023-03-27,Clothing,North,2,60.29
2023-03-27,Clothing,South,4,63.38
2023-03-27,Clothing,West,1,33.66
2023-03-27,Clothing,West,1,44.53
2023-03-27,Clothing,West,2,97.04
2023-03-27,Clothing,West,2,37.99
2023-03-27,Clothing,West,1,94.55
2023-03-27,Clothing,North,4,101.07
2023-03-27,Clothing,North,4,40.35
2023-03-27,Clothing,North,1,22.57
2023-03-27,Home & Garden,South,1,86.22
2023-03-27,Home & Garden,South,2,73.41
2023-03-27,Home & Garden,North,4,50.4
2023-03-27,Home & Garden,West,1,62.86
2023-03-27,Home & Garden,West,4,63.42
2023-03-27,Home & Garden,North,2,82.92
2023-03-27,Home & Garden,West,4,199.38
2023-03-27,Home & Garden,West,1,153.09
2023-03-27,Home & Garden,North,4,102.58
2023-03-27,Home & Garden,West,3,88.87
2023-03-27,Home & Garden,West,4,197.45
2023-03-27,Sports,South,3,29.37
2023-03-27,Sports,North,3,53.58
2023-03-27,Sports,East,3,92.42
2023-03-27,Sports,North,3,66.7
2023-03-27,Sports,South,3,87.68
2023-03-27,Sports,East,1,66.98
2023-03-27,Sports,North,2,94.24
2023-03-27,Beauty,West,1,57.85
2023-03-27,Beauty,North,4,32.78
2023-03-27,Beauty,East,4,13.55
2023-03-27,Beauty,South,3,46.75
2023-03-27,Beauty,South,3,29.61
2023-03-27,Beauty,East,3,14.28
2023-03-27,Beauty,West,4,46.86
2023-03-27,Beauty,South,3,35.8
2023-03-27,Beauty,West,4,27.71
2023-03-27,Beauty,West,1,51.48
2023-03-27,Beauty,South,4,38.6
2023-03-27,Beauty,East,4,12.92
2023-03-27,Beauty,West,2,22.64
2023-03-27,Beauty,South,4,15.73
2023-03-27,Beauty,South,2,48.46
2023-03-27,Beauty,North,2,41.83
2023-03-27,Beauty,North,3,15.8
2023-03-27,Beauty,North,4,13.47
2023-03-27,Beauty,South,1,86.62
2023-03-28,Electronics,West,1,37.76
2023-03-28,Electronics,East,1,153.25
2023-03-28,Electronics,East,4,167.08
2023-03-28,Electronics,North,3,165.49
2023-03-28,Electronics,East,4,210.74
2023-03-28,Electronics,East,2,53.15
2023-03-28,Electronics,South,1,277.56
2023-03-28,Electronics,West,4,172.67
2023-03-28,Electronics,East,2,168.77
2023-03-28,Electronics,South,4,143.16
2023-03-28,Electronics,South,2,264.45
2023-03-28,Electronics,West,2,35.57
2023-03-28,Electronics,South,4,168.01
2023-03-28,Electronics,South,2,190.76
2023-03-28,Electronics,South,3,216.39
2023-03-28,Electronics,South,4,199.76
2023-03-28,Electronics,South,2,152.15
2023-03-28,Electronics,East,2,177.26
2023-03-28,Electronics,South,4,244.21
2023-03-28,Clothing,North,3,75.63
2023-03-28,Clothing,North,3,21.29
2023-03-28,Clothing,South,3,83.13
2023-03-28,Clothing,North,1,63.61
2023-03-28,Clothing,South,3,21.3
2023-03-28,Clothing,East,4,74.3
2023-03-28,Clothing,North,3,24.77
2023-03-28,Clothing,South,2,64.37
2023-03-28,Clothing,East,4,46.22
2023-03-28,Clothing,West,3,60.53
2023-03-28,Clothing,South,4,64.55
2023-03-28,Clothing,West,3,109.87
2023-03-28,Clothing,West,2,95.24
2023-03-28,Clothing,North,4,47.64
2023-03-28,Clothing,South,1,81.16
2023-03-28,Clothing,South,2,55.61
2023-03-28,Clothing,East,4,103.02
2023-03-28,Clothing,East,3,70.18
2023-03-28,Clothing,South,2,95.88
2023-03-28,Clothing,North,1,47.44
2023-03-28,Clothing,West,1,60.15
2023-03-28,Clothing,North,3,79.8
2023-03-28,Clothing,West,2,118.3
2023-03-28,Clothing,North,3,28.34
2023-03-28,Clothing,East,1,33.21
2023-03-28,Clothing,North,3,82.21
2023-03-28,Clothing,West,2,30.64
2023-03-28,Home & Garden,North,1,145.54
2023-03-28,Home & Garden,North,2,52.85
2023-03-28,Home & Garden,East,2,73.62
2023-03-28,Home & Garden,East,1,106.67
2023-03-28,Home & Garden,West,3,6.62
2023-03-28,Home & Garden,East,2,61.21
2023-03-28,Home & Garden,South,3,32.89
2023-03-28,Home & Garden,South,1,88.16
2023-03-28,Home & Garden,South,2,77.18
2023-03-28,Home & Garden,North,2,101.14
2023-03-28,Home & Garden,West,2,68.09
2023-03-28,Sports,West,1,56.71
2023-03-28,Sports,West,3,61.21
2023-03-28,Sports,North,3,106.33
2023-03-28,Sports,South,1,74.29
2023-03-28,Sports,West,3,44.38
2023-03-28,Sports,East,3,28.11
2023-03-28,Sports,East,2,90.32
2023-03-28,Sports,West,4,31.7
2023-03-28,Sports,West,4,84.79
2023-03-28,Sports,South,2,57.89
2023-03-28,Sports,West,1,60.26
2023-03-28,Sports,West,2,65.9
2023-03-28,Sports,South,3,79.91
2023-03-28,Beauty,South,2,31.1
2023-03-28,Beauty,South,1,34.9
2023-03-28,Beauty,South,3,83.9
2023-03-28,Beauty,East,3,27.62
2023-03-28,Beauty,West,3,53.78
2023-03-28,Beauty,North,4,56.57
2023-03-28,Beauty,West,1,31.79
2023-03-28,Beauty,West,4,32.04
2023-03-28,Beauty,North,3,22.83
2023-03-28,Beauty,North,1,10.13
2023-03-28,Beauty,East,4,18.15
2023-03-28,Beauty,North,2,38.75
2023-03-28,Beauty,South,2,62.83
2023-03-28,Beauty,West,2,38.07
2023-03-28,Beauty,East,1,39.49
2023-03-28,Beauty,North,1,44.31
2023-03-28,Beauty,West,1,31.71
2023-03-28,Beauty,North,2,35.04
2023-03-28,Beauty,North,3,35.24
2023-03-28,Beauty,East,3,51.6
2023-03-28,Beauty,West,1,60.68
2023-03-28,Beauty,South,4,62.1
2023-03-28,Beauty,West,3,65.18
2023-03-28,Beauty,East,4,86.19
2023-03-29,Electronics,West,1,126.0
2023-03-29,Electronics,North,3,182.5
2023-03-29,Electronics,East,4,120.74
2023-03-29,Electronics,North,2,153.31
2023-03-29,Electronics,North,3,307.95
2023-03-29,Electronics,East,4,157.19
2023-03-29,Electronics,North,4,273.68
2023-03-29,Electronics,West,2,179.74
2023-03-29,Electronics,South,2,136.34
2023-03-29,Electronics,South,4,170.21
2023-03-29,Electronics,West,2,188.82
2023-03-29,Electronics,East,4,189.99
2023-03-29,Electronics,South,4,227.1
2023-03-29,Electronics,South,4,349.14
2023-03-29,Electronics,East,4,54.01
2023-03-29,Electronics,North,1,118.75
2023-03-29,Electronics,North,3,240.9
2023-03-29,Electronics,North,1,72.94
2023-03-29,Electronics,West,4,113.17
2023-03-29,Clothing,West,1,28.59
2023-03-29,Clothing,North,2,76.15
2023-03-29,Clothing,North,4,15.6
2023-03-29,Clothing,South,2,62.46
2023-03-29,Clothing,North,3,60.41
2023-03-29,Clothing,South,1,18.98
2023-03-29,Clothing,South,1,30.55
2023-03-29,Clothing,East,1,39.87
2023-03-29,Clothing,North,1,49.93
2023-03-29,Clothing,South,3,52.57
2023-03-29,Clothing,North,2,49.62
2023-03-29,Clothing,North,3,72.0
2023-03-29,Clothing,East,3,51.79
2023-03-29,Clothing,South,3,21.91
2023-03-29,Clothing,West,3,48.27
2023-03-29,Clothing,South,1,18.63
2023-03-29,Clothing,South,4,66.85
2023-03-29,Clothing,North,1,89.67
2023-03-29,Clothing,East,3,73.53
2023-03-29,Clothing,North,4,65.01
2023-03-29,Clothing,North,3,94.98
2023-03-29,Clothing,East,4,27.02
2023-03-29,Clothing,North,3,38.81
2023-03-29,Clothing,South,4,68.76
2023-03-29,Clothing,East,1,38.82
2023-03-29,Home & Garden,North,2,103.25
2023-03-29,Home & Garden,West,3,122.87
2023-03-29,Home & Garden,North,2,61.65
2023-03-29,Home & Garden,East,1,61.43
2023-03-29,Home & Garden,North,3,30.71
2023-03-29,Home & Garden,West,3,49.42
2023-03-29,Home & Garden,South,3,77.29
2023-03-29,Home & Garden,South,2,70.24
2023-03-29,Home & Garden,North,2,17.44
2023-03-29,Home & Garden,East,3,114.9
2023-03-29,Home & Garden,West,4,44.18
2023-03-29,Home & Garden,East,3,52.05
2023-03-29,Home & Garden,East,2,151.08
2023-03-29,Sports,South,2,126.16
2023-03-29,Sports,West,1,57.57
2023-03-29,Sports,North,3,101.79
2023-03-29,Sports,West,1,186.55
2023-03-29,Sports,South,3,42.54
2023-03-29,Sports,South,4,101.07
2023-03-29,Sports,West,2,140.89
2023-03-29,Sports,South,4,87.07
2023-03-29,Sports,North,2,35.22
2023-03-29,Sports,South,2,23.61
2023-03-29,Sports,West,1,65.42
2023-03-29,Sports,South,2,28.55
2023-03-29,Sports,West,4,98.47
2023-03-29,Sports,South,3,163.0
2023-03-29,Sports,North,2,84.17
2023-03-29,Beauty,West,4,14.92
2023-03-29,Beauty,South,3,33.46
2023-03-29,Beauty,East,2,100.53
2023-03-29,Beauty,West,2,20.92
2023-03-29,Beauty,North,2,24.74
2023-03-29,Beauty,South,2,39.17
2023-03-29,Beauty,North,3,67.12
2023-03-29,Beauty,West,1,28.07
2023-03-29,Beauty,West,4,85.55
2023-03-29,Beauty,West,2,68.28
2023-03-29,Beauty,West,2,65.23
2023-03-29,Beauty,East,1,28.38
2023-03-29,Beauty,East,4,31.57
2023-03-29,Beauty,West,4,51.26
2023-03-29,Beauty,North,1,85.69
2023-03-29,Beauty,North,2,23.11
2023-03-29,Beauty,West,4,73.93
2023-03-29,Beauty,West,3,61.14
2023-03-29,Beauty,South,4,102.68
2023-03-29,Beauty,South,2,23.49
2023-03-29,Beauty,West,2,95.72
2023-03-29,Beauty,North,1,32.3
2023-03-29,Beauty,West,3,79.46
2023-03-29,Beauty,South,1,43.08
2023-03-30,Electronics,North,1,277.88
2023-03-30,Electronics,West,1,94.31
2023-03-30,Electronics,East,1,159.17
2023-03-30,Electronics,South,2,261.18
2023-03-30,Electronics,North,3,62.95
2023-03-30,Electronics,North,4,139.0
2023-03-30,Electronics,East,2,179.96
2023-03-30,Electronics,South,1,142.01
